"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","Threads","thread","512",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.08",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 2 blocks, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","50"
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","8",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","8",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","6",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","100",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (nan%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","nan"
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","237,240",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average MC Channel Active Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total MC Channel Elapsed Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","nan",
"0","288799","gpu-e5293633ad869b15","127.0.0.1","action_score","1","7","(256, 1, 1)","(2, 1, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Frequency","Mhz","303.71",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","7,085",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Memory Throughput","%","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Duration","us","23.33",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L2 Cache Throughput","%","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Memory Workload Analysis section.","",""
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Block Size","","4",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Grid Size","","1",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Registers Per Thread","register/thread","23",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","12",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","4",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.02",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","Threads are executed in groups of 32 threads called warps. This kernel launch is configured to execute 4 threads per block. Consequently, some threads in a warp are masked off and those hardware resources are unused. Try changing the number of threads per block to be a multiple of 32 threads. Between 128 and 256 threads per block is a good initial range for experimentation. Use smaller thread blocks rather than one large thread block per multiprocessor if latency affects performance.  This is particularly beneficial to kernels that frequently call __syncthreads(). See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","87.5"
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","84",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","28",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","48",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","16",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","33.33",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (33.3%) and measured achieved occupancy (nan%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","nan"
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of blocks that can fit on the SM.","local","66.67"
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","56,600",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average MC Channel Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total MC Channel Elapsed Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","nan",
"1","288799","gpu-e5293633ad869b15","127.0.0.1","belief_couple","2","14","(4, 1, 1)","(1, 1, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Frequency","Mhz","306.00",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","3,976,629",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Memory Throughput","%","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Duration","ms","13.00",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","L2 Cache Throughput","%","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","SM Active Cycles","cycle","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Memory Workload Analysis section.","",""
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Block Size","","1,024",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Grid Size","","1",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Registers Per Thread","register/thread","44",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Shared Memory Configuration Size","Kbyte","16.38",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","8.19",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","1,024",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.25",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","1",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","1",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","1",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","32",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","66.67",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (66.7%) and measured achieved occupancy (nan%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","nan"
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of required registers, and the number of warps within each block.","local","33.33"
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","nan",
"2","288799","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","31,813,032",
